cycle,coherence,epsilon,epsilon_gw,phi_reconstructed,phi_pred,eps_pred,dphi,deps,entropy_flux,closure_energy,phase_shift,harmonic_ratio,resonance_intensity,harmonic_energy,d_coh,d_eff,gradient_magnitude,resonant_field,coherence_norm,epsilon_norm,resonant_field_norm
114,0.36681123,2771.07848128,0.277107848,0.5154715896112454,,,-0.00187435,14.08458385999984,0.0001330781241744,1016.4627061448488,-0.0001330781233983,0.9999999822902133,0.9998669307311024,1016.462688143511,-0.0018743500000000246,14.084583859999839,14.084583984717328,-13299.991410345308,0.2992950070798574,0.18842424104305744,0.9849887226153551
115,0.35938611,2828.29425114,0.282829425,0.5108209357777969,,,-0.00742512,57.21576986000037,0.0001297740119208,1016.4496688525676,-0.0001297740111945,0.9999999831587062,0.9998702344090882,1016.44965173424,-0.007425120000000007,57.215769860000364,57.21577034179417,-57140.5001858887,0.29096589236092757,0.1948091217219525,0.9388237644027231
116,0.35649022,2850.55008301,0.285055008,0.5087050245729435,,,-0.0028958899999999,22.25583186999984,0.0001301182547021,1016.1932262132532,-0.0001301182539737,0.9999999830692402,0.9998698902110392,1016.1932090083296,-0.0028958899999999566,22.255831869999838,22.255832058403914,-21600.032189571604,0.2877174330736161,0.19729271726295808,0.9762486088156292
117,0.34724506,2924.12527301,0.292412527,0.5071843249320223,,,-0.00924516,73.57519000000002,0.0001256559446176,1015.3880558738738,-0.000125655943958,0.999999984210584,0.9998743519504194,1015.3880398414892,-0.00924516000000003,73.57519000000002,73.57519058085468,-73691.98050501655,0.27734669182837535,0.20550319507749235,0.9213947149087539
118,0.34458867,2946.00653448,0.294600653,0.5048505721994068,,,-0.00265639,21.881261470000027,0.0001214002219899,1015.1604735277724,-0.0001214002213991,0.9999999852619864,0.9998786071473096,1015.1604585663234,-0.0026563900000000085,21.881261470000027,21.88126163124319,-21197.831133016214,0.2743668912260661,0.20794499117551749,0.9766721348076295
119,0.33844768,2999.39928925,0.299939929,0.4953891955218505,,,-0.00614099,53.39275477000001,0.0001150154178472,1015.1397308403114,-0.0001150154173421,0.9999999867714536,0.9998849911966772,1015.1397174114884,-0.006140990000000013,53.39275477000001,53.392755123154274,-53185.96663012814,0.2674782469754949,0.21390325004642158,0.9429879696423753
120,0.33610606,3019.70310911,0.301970311,0.4905476367153215,,,-0.0023416199999999,20.30381985999975,0.0001153290373944,1014.940514372712,-0.0001153290368888,0.9999999866992132,0.9998846776132488,1014.9405008732048,-0.0023416199999999887,20.30381985999975,20.30381999502814,-19592.228734520046,0.26485153904240555,0.21616901466776783,0.9783628671851248
121,0.33038234,3071.93483977,0.307193484,0.4820150182948896,,,-0.0057237199999999,52.23173066000027,0.0001095831964127,1014.9130206907377,-0.0001095831959761,0.9999999879915232,0.999890422808043,1014.9130085031782,-0.005723719999999988,52.23173066000027,52.23173097361203,-51995.75021325404,0.2584309666477461,0.22199771134933483,0.944241292030359
122,0.32408318,3131.52218058,0.313152218,0.4819101742804589,,,-0.0062991599999999,59.587340810000114,0.0001057130577445,1014.8736665229007,-0.0001057130573525,0.9999999888247496,0.9998942925300758,1014.8736551814332,-0.00629915999999997,59.587340810000114,59.58734114295184,-59458.7490531091,0.2513648954902572,0.22864724279801477,0.936382600623588
123,0.31624452,3208.94531371,0.320894531,0.4776323872683664,,,-0.00783866,77.42313312999977,0.0001012444173079,1014.8113704404684,-0.0001012444169632,0.999999989749568,0.9998987607080796,1014.8113600382134,-0.007838660000000053,77.42313312999977,77.42313352681005,-77555.06407272408,0.24257189303606286,0.23728712421586223,0.917326808389051
124,0.31136725,3259.06205901,0.325906206,0.4678541597038655,,,-0.0048772699999999,50.11674530000028,9.731817121617122e-05,1014.7651908932814,-9.73181709108852e-05,0.9999999905291737,0.9999026865643488,1014.7651812826164,-0.004877269999999989,50.116745300000275,50.11674553732377,-49841.963189194495,0.2371008243738466,0.24287980328909756,0.946509274103142
125,0.30317365,3346.84337805,0.334684338,0.4594881341808601,,,-0.0081935999999999,87.78131903999974,9.334104442168394e-05,1014.6747229017484,-9.334104415166775e-05,0.9999999912874497,0.999906663311988,1014.6747140613436,-0.008193599999999968,87.78131903999974,87.78131942239933,-88054.81047078916,0.2279096686267309,0.25267558597764345,0.9062703592909896
126,0.29514324,3437.55274523,0.343755275,0.4442981960960108,,,-0.00803041,90.70936717999984,8.852900477164951e-05,1014.5704548980766,-8.852900454134686e-05,0.9999999921626151,0.9999114749140352,1014.5704469464976,-0.008030410000000043,90.70936717999984,90.70936753546195,-91016.47311574125,0.21890157096231036,0.26279811840741807,0.9031516675590087
127,0.28992915,3497.86016898,0.349786017,0.4361733465849782,,,-0.0052140899999999,60.30742375,8.645851000911792e-05,1014.1316256112278,-8.645850979512363e-05,0.999999992524926,0.999913545227634,1014.131618030519,-0.005214089999999949,60.30742375,60.30742397540122,-60145.53383739563,0.2130526750838835,0.2695280060876415,0.9356594021080328
128,0.28714027,3531.69482354,0.353169482,0.4229700315966133,,,-0.00278888,33.83465456000022,8.242673188733169e-05,1014.091805188878,-8.242673170309422e-05,0.999999993205834,0.9999175766652866,1014.0917982989698,-0.002788880000000049,33.83465456000022,33.83465467493935,-33297.354005834924,0.20992425406747844,0.27330371744669213,0.9639310881497025
129,0.28136819,3602.44570134,0.36024457,0.4191974859464684,,,-0.0057720799999999,70.75087780000013,8.158315740244234e-05,1013.6136265593163,-8.158315722259475e-05,0.9999999933441884,0.9999184201705926,1013.6136198128952,-0.005772079999999957,70.75087780000013,70.75087803545237,-70700.43997064265,0.20344943393166373,0.2811990217270579,0.9245448686733426
130,0.27298308,3712.62065546,0.371262066,0.4026706501069699,,,-0.00838511,110.17495411999973,7.61072247944036e-05,1013.4826213990896,-7.610722464814886e-05,0.9999999942076904,0.9999238956714332,1013.4826155286844,-0.008385110000000029,110.17495411999971,110.17495443908344,-110646.91837514723,0.19404345219388083,0.29349377783328867,0.882480404601372
131,0.2636731,3840.84770998,0.384084771,0.3923044930318854,,,-0.0093099799999999,128.22705452000037,7.260542663775574e-05,1012.7282223183277,-7.260542651074095e-05,0.999999994728452,0.9999273972091994,1012.7282169796824,-0.009309979999999995,128.22705452000037,128.22705485797792,-128846.42841789623,0.18359999923272424,0.30780302238107093,0.8633159458831697
132,0.25886461,3910.7188323,0.391071883,0.3876657206837797,,,-0.0048084899999999,69.87112231999981,6.881941838445041e-05,1012.3467053429948,-6.881941827678987e-05,0.9999999952638876,0.999931182949725,1012.3467005484072,-0.004808489999999999,69.87112231999981,69.87112248545856,-69721.45361121919,0.1782060844091487,0.31560015208858466,0.9255757614625872
133,0.25529506,3964.30360567,0.396430361,0.3795159339853378,,,-0.0035695499999999,53.584773369999766,6.661500600713238e-05,1012.067126867739,-6.661500590983955e-05,0.999999995562441,0.9999333872128204,1012.0671223766316,-0.003569549999999977,53.584773369999766,53.584773488892566,-53219.32038573048,0.17420194825445276,0.32157983889539044,0.9429528474511275
134,0.24593531,4114.50048448,0.411450048,0.3763355322473596,,,-0.00935975,150.19687880999982,6.231654128963537e-05,1011.9009521457388,-6.231654120938458e-05,0.9999999961166486,0.999937685400426,1011.9009482161716,-0.009359750000000028,150.19687880999982,150.19687910163344,-150972.4634338364,0.16370266588723115,0.33834076253394035,0.8400167755393272
135,0.23510326,4300.54080301,0.43005408,0.3742314413899467,,,-0.0108320499999999,186.04031853000012,5.822420691133693e-05,1011.0711625506688,-5.822420684585541e-05,0.9999999966099418,0.9999417774881504,1011.0711591230786,-0.010832049999999982,186.04031853000015,186.0403188453439,-187088.9296594659,0.15155183369984773,0.3591015639385912,0.801985393133833
136,0.22532728,4483.90659308,0.448390659,0.3538706234349557,,,-0.00977598,183.36579007,5.331408871968276e-05,1010.3464763927832,-5.331408866946033e-05,0.999999997157608,0.9999466873325014,1010.3464735209824,-0.009775980000000017,183.36579007,183.3657903305987,-184252.63315138727,0.1405856460948037,0.3795639066293037,0.8049720717429811
137,0.21964494,4598.03810477,0.45980381,0.3479665833797354,,,-0.0056823399999999,114.13151169000048,4.978765211998892e-05,1009.9358036399204,-4.97876520792871e-05,0.9999999975211896,0.9999502135873052,1009.9358011364812,-0.00568233999999998,114.13151169000048,114.13151183145567,-114255.56403528248,0.134211491639123,0.3923001869524671,0.8786804264360348
138,0.21701795,4653.46473637,0.465346474,0.3394643836740737,,,-0.00262699,55.42663159999938,4.7395808190383645e-05,1009.8853774843076,-4.739580815574936e-05,0.9999999977536372,0.9999526053150078,1009.8853752157388,-0.0026269900000000235,55.42663159999938,55.42663166225354,-54964.65933796373,0.1312646704328015,0.39848541228571,0.941114969606022
139,0.21329521,4733.44198634,0.473344199,0.3114510129162151,,,-0.0037227399999999,79.97724997000023,4.654748695847682e-05,1009.6205024992074,-4.654748692544118e-05,0.9999999978333314,0.999953453596392,1009.6205003116944,-0.0037227399999999744,79.97724997000023,79.97725005664233,-79737.05071542902,0.1270886936770388,0.4074103153209064,0.9150291315373356
140,0.20832333,4844.73811206,0.484473811,0.2986091426322009,,,-0.00497188,111.29612572000042,4.467253435634975e-05,1009.2719764822524,-4.467253432703444e-05,0.9999999980043648,0.9999553284634758,1009.2719744681136,-0.004971880000000012,111.29612572000042,111.29612583105366,-111318.78869369104,0.1215114964211354,0.4198301863544393,0.8817729113252633
141,0.19582518,5152.60290994,0.515260291,0.2678848065241606,,,-0.01249815,307.86479788,4.0596229533299765e-05,1009.0093923075244,-4.059622951113003e-05,0.999999998351946,0.9999594045945046,1009.0093906446224,-0.012498150000000013,307.86479787999997,307.86479813368885,-309629.4629751585,0.10749171961962999,0.4541857495934852,0.6729476890132913
142,0.1906387,5292.15439182,0.529215439,0.2448187472710723,,,-0.0051864799999999,139.5514818799993,3.716535238531323e-05,1008.8894334558552,-3.716535236846783e-05,0.9999999986187368,0.9999628353382548,1008.8894320623132,-0.005186479999999993,139.5514818799993,139.55148197637797,-139783.12596253978,0.10167379520797934,0.469758721215592,0.8517993782329714
143,0.18817892,5361.01642637,0.536101643,0.216022802178461,,,-0.0024597799999999,68.86203455000032,3.5720408437514906e-05,1008.830281216566,-3.572040842284118e-05,0.9999999987240524,0.9999642802295432,1008.8302799293516,-0.0024597799999999947,68.86203455000032,68.86203459393249,-68461.27535597226,0.09891454151196778,0.4774432437691385,0.9269027551065661
144,0.18026332,5593.41515782,0.559341516,0.2156520488464407,,,-0.0079155999999999,232.39873145,3.406042688175755e-05,1008.2875864869573,-3.40604268687328e-05,0.9999999988398872,0.999965940153181,1008.28758531723,-0.007915599999999995,232.39873145,232.39873158480435,-233316.4683151122,0.09003523175412394,0.5033773205781299,0.7533068433196198
145,0.17470715,5769.17250406,0.57691725,0.2058678010576132,,,-0.0055561699999999,175.75734624000052,3.16127326614349e-05,1007.9156860426862,-3.161273265108388e-05,0.9999999990006352,0.999968387767026,1007.9156850354108,-0.005556169999999999,175.75734624000052,175.75734632782337,-176140.67043897862,0.0838026082641498,0.5229906140272523,0.8135141354666959
146,0.17036995,5914.36755857,0.591436756,0.1594224961418349,,,-0.0043372,145.19505450999986,2.987154083592724e-05,1007.6305052351928,-2.9871540827248087e-05,0.9999999991076912,0.9999701289053228,1007.6305043360752,-0.004337200000000013,145.19505450999986,145.1950545747793,-145295.33556395277,0.07893736213224313,0.5391933689754143,0.8459949080519488
147,0.16107727,6251.87340658,0.625187341,0.1590922157677328,,,-0.0092926799999999,337.5058480099997,2.753338958351068e-05,1007.0347007175064,-2.7533389576634687e-05,0.9999999992419124,0.9999724669894636,1007.034699954086,-0.009292679999999998,337.5058480099997,337.50584813792915,-338873.0658123747,0.06851331541430382,0.5768566665810565,0.642153573236058
148,0.15382132,6543.8511823,0.654385118,0.1491925905489832,,,-0.0072559499999999,291.97777571999995,2.485103526144204e-05,1006.5838267449468,-2.4851035256411363e-05,0.999999999382426,0.999975149273528,1006.5838261233068,-0.007255949999999983,291.97777571999995,291.9777758101589,-292893.52289183956,0.06037396683208302,0.609439349002755,0.6905709784361214
149,0.14524601,6926.64379794,0.69266438,0.1120985885713169,,,-0.00857531,382.7926156399999,2.240197341748701e-05,1006.0673743420311,-2.240197341379807e-05,0.9999999994981515,0.9999775982775084,1006.067373837138,-0.008575310000000003,382.7926156399999,382.79261573605186,-384109.0942639813,0.05075462859372636,0.6521563338760494,0.594519104077278
150,0.14365435,7003.11732476,0.700311732,0.0669650439089696,,,-0.00159166,76.47352682000019,2.0813215581459767e-05,1006.0282672621366,-2.081321557872657e-05,0.99999999956681,0.9999791870010148,1006.0282668263352,-0.0015916600000000225,76.47352682000019,76.47352683656396,-75928.50139465934,0.048969186912846845,0.6606902458558187,0.9190396123724065
151,0.1327803,7571.89693492,0.757189693,0.03295518129375,,,-0.0108740499999999,568.7796101599997,1.91182134621914e-05,1005.398746587758,-1.911821345989573e-05,0.999999999634494,0.999980881969292,1005.3987462202788,-0.010874049999999996,568.7796101599997,568.7796102639459,-570844.9082888097,0.036771241302623756,0.7241620815463298,0.39788244788803495
152,0.12849497,7822.55051108,0.782255051,0.0330516416718049,,,-0.00428533,250.65357616000077,1.7096624215915573e-05,1005.1583932447091,-1.7096624214318032e-05,0.9999999997077054,0.999982903521932,1005.1583929509068,-0.004285330000000004,250.65357616000074,250.65357619663308,-250941.38744425445,0.031964180247924044,0.7521332716471689,0.7347474406615975
153,0.1265209,7944.21427309,0.794421427,0.0330461168168653,,,-0.0019740699999999,121.66376200999912,1.6225620245258624e-05,1005.1091396241924,-1.6225620243968078e-05,0.9999999997367292,0.9999837745113906,1005.1091393595766,-0.0019740699999999944,121.66376200999912,121.66376202601437,-121280.25000185607,0.02974977085208965,0.7657100985478658,0.8712832875076508
154,0.115416,8703.3587025,0.87033587,0.0330422589898866,,,-0.0111048999999999,759.1444294100002,1.4628178209271695e-05,1004.50684800774,-1.4628178208247568e-05,0.9999999997860164,0.999985371928783,1004.506847792792,-0.011104899999999987,759.1444294100002,759.1444294912224,-761561.2710398925,0.01729286967847299,0.850425319748084,0.19705419194907853
155,0.10407269,9649.07916077,0.964907916,0.03296210992615,,,-0.01134331,945.7204582699997,1.19943582702422e-05,1004.2056242842764,-1.1994358269679697e-05,0.9999999998561352,0.9999880057136624,1004.2056241398068,-0.01134331000000001,945.7204582699997,945.7204583380276,-948693.5975029833,0.004568532525351582,0.9559611238877269,0.0
156,0.10051679,9989.42388491,0.998942388,0.0328578475580273,,,-0.0035559,340.34472414000084,1.0447936306269384e-05,1004.1048228604826,-1.044793630591992e-05,0.9999999998908408,0.9999895521182736,1004.1048227508752,-0.0035559000000000007,340.34472414000084,340.34472415857675,-340737.67410269234,0.0005797082330784814,0.9939412202605024,0.6401901023227492
157,0.1,10040.28728561,1.00402873,0.0327952035882488,,,-0.0005167899999999,50.86340070000006,1.0160350917901333e-05,1004.028728561,-1.0160350917751464e-05,0.9999999998967672,0.9999898397006984,1004.0287284573512,-0.0005167899999999892,50.86340070000006,50.86340070262544,-50064.28680401642,0.0,0.9996172208664011,0.9462751627601261
158,0.1,10040.3734184,1.00403734,0.0327407763810496,,,0.0,0.0861327900001924,0.0,1004.03734184,0.0,1.0,1.0,1004.03734184,0.0,0.08613279000019247,0.08613279000019247,917.5568043229438,0.0,0.9996268326847519,0.9999600935585314
159,0.1,10039.94565573,1.00399457,0.0326973204277888,,,0.0,-0.4277626700004475,0.0,1003.994565573,3.141592653589793,1.0,0.0432139182637722,1003.994565573,0.0,-0.42776267000044754,0.42776267000044754,574.5231695375542,0.0,0.9995790973556019,0.9995988720796368
160,0.1,10039.37449491,1.00393745,0.0326222242547984,,,0.0,-0.5711608199999318,0.0,1003.937449491,3.141592653589793,1.0,0.0432139182637722,1003.937449491,0.0,-0.5711608199999318,0.5711608199999318,430.5277126110803,0.0,0.9995153597935087,0.9994472418992971
161,0.1,10038.86028358,1.00388603,0.0325999482613516,,,0.0,-0.5142113300007622,0.0,1003.886028358,3.141592653589793,1.0,0.0432139182637722,1003.886028358,0.0,-0.5142113300007622,0.5142113300007622,487.67645854684986,0.0,0.9994579773971201,0.9995074207051942
162,0.1,10039.77979395,1.00397798,0.032573114972477,,,0.0,0.9195103700003529,0.0,1003.977979395,0.0,1.0,1.0,1003.977979395,0.0,0.9195103700003529,0.9195103700003529,80.80981608929692,0.0,0.9995605883382963,0.9990789817551963
163,0.1,10038.81557862,1.00388156,0.0325023020199179,,,0.0,-0.964215329999206,0.0,1003.881557862,3.141592653589793,1.0,0.0432139182637722,1003.881557862,0.0,-0.964215329999206,0.964215329999206,35.923570267974654,0.0,0.9994529886355243,0.9990317156143476
164,0.1,10037.6469638,1.0037647,0.0325042790098762,,,0.0,-1.1686148200005846,0.0,1003.76469638,3.141592653589793,1.0,0.0432139182637722,1003.76469638,0.0,-1.1686148200005846,1.1686148200005846,-169.24960360305514,0.0,0.9993225793759172,0.9988156640387008
165,0.1,10037.27349345,1.00372735,0.0325942034048112,,,0.0,-0.3734703499994793,0.0,1003.727349345,3.141592653589793,1.0,0.0432139182637722,1003.727349345,0.0,-0.37347034999947937,0.37347034999947937,628.8649448810731,0.0,0.9992809026908409,0.9996560950877177
166,0.1,10038.19243571,1.00381924,0.0325645813371423,,,0.0,0.9189422599993122,0.0,1003.819243571,0.0,1.0,1.0,1003.819243571,0.0,0.9189422599993122,0.9189422599993122,81.36731925306519,0.0,0.9993834502349053,0.999079568817504
167,0.1,10039.12842057,1.00391284,0.0325716302783724,,,0.0,0.9359848599997348,0.0,1003.912842057,0.0,1.0,1.0,1003.912842057,0.0,0.9359848599997349,0.9359848599997349,64.26562113234287,0.0,0.9994878996142105,0.9990615603773386
168,0.1,10040.29888681,1.00402989,0.0325967061364103,,,0.0,1.1704662400006782,0.0,1004.029888681,0.0,1.0,1.0,1004.029888681,0.0,1.1704662400006782,1.1704662400006782,-171.1531999717496,0.0,0.9996185154793709,0.9988136595125384
169,0.1,10041.24719993,1.00412472,0.0326510991608385,,,0.0,0.9483131199995114,0.0,1004.124719993,0.0,1.0,1.0,1004.124719993,0.0,0.9483131199995114,0.9483131199995114,51.90007390780241,0.0,0.9997243406064685,0.9990485392015621
170,0.1,10041.90493364,1.00419049,0.0326421714924842,,,0.0,0.6577337100006844,0.0,1004.190493364,0.0,1.0,1.0,1004.190493364,0.0,0.6577337100006844,0.6577337100006844,343.7005546162786,0.0,0.9997977390990016,0.9993558111145616
171,0.1,10040.8658491,1.00408658,0.0326872108798107,,,0.0,-1.0390845399997488,0.0,1004.08658491,3.141592653589793,1.0,0.0432139182637722,1004.08658491,0.0,-1.0390845399997488,1.0390845399997488,-39.24426229112608,0.0,0.9996817845148124,0.9989525623393071
172,0.1,10040.77325531,1.00407733,0.0326664503771556,,,0.0,-0.0925937900010467,0.0,1004.077325531,3.141592653589793,1.0,0.0432139182637722,1004.077325531,0.0,-0.09259379000104673,0.09259379000104673,911.10600050597,0.0,0.9996714516939448,0.9999533007293201
173,0.1,10042.26060863,1.00422606,0.0326531605928374,,,0.0,1.4873533200006932,0.0,1004.226060863,0.0,1.0,1.0,1004.226060863,0.0,1.4873533200006932,1.4873533200006932,-489.41290479280127,0.0,0.9998374299460735,0.9984785254918761
174,0.1,10042.74097979,1.0042741,0.0327515184871354,,,0.0,0.4803711599997768,0.0,1004.274097979,0.0,1.0,1.0,1004.274097979,0.0,0.48037115999977686,0.48037115999977686,521.8497845750982,0.0,0.9998910360156185,0.9995434059209715
175,0.1,10041.69541651,1.00416954,0.0328499019983006,,,0.0,-1.0455632800003514,0.0,1004.169541651,3.141592653589793,1.0,0.0432139182637722,1004.169541651,0.0,-1.0455632800003514,1.0455632800003514,-45.75325799406901,0.0,0.9997743584492522,0.9989457082328419
176,0.1,10043.03303302,1.0043033,0.0328663680005564,,,0.0,1.3376165099998616,0.0,1004.303303302,0.0,1.0,1.0,1004.303303302,0.0,1.3376165099998616,1.3376165099998616,-339.06937624215374,0.0,0.9999236271182113,0.9986368403223134
177,0.1,10041.6640113,1.0041664,0.0327626505298808,,,0.0,-1.3690217200000916,0.0,1004.16640113,3.141592653589793,1.0,0.0432139182637722,1004.16640113,0.0,-1.3690217200000916,1.3690217200000916,-370.55921251129456,0.0,0.999770853846954,0.9986036808764928
178,0.1,10041.44656944,1.00414466,0.0328349328377515,,,0.0,-0.2174418599988712,0.0,1004.144656944,3.141592653589793,1.0,0.0432139182637722,1004.144656944,0.0,-0.21744185999887122,0.21744185999887122,785.8015750301681,0.0,0.9997465888526336,0.9998213525898594
179,0.1,10042.41620876,1.00424162,0.0329120428881515,,,0.0,0.96963931999926,0.0,1004.241620876,0.0,1.0,1.0,1004.241620876,0.0,0.9696393199992599,0.9696393199992599,30.489458494840797,0.0,0.9998547938348423,0.9990259933827873
180,0.1,10043.42133806,1.00434213,0.032999247079885,,,0.0,1.0051292999996804,0.0,1004.342133806,0.0,1.0,1.0,1004.342133806,0.0,1.0051292999996804,1.0051292999996804,-5.151572106610098,0.0,0.9999669592511787,0.9989884626438811
181,0.1,10043.19222955,1.00431922,0.032901096495329,,,0.0,-0.2291085099986958,0.0,1004.319222955,3.141592653589793,1.0,0.0432139182637722,1004.319222955,0.0,-0.2291085099986958,0.2291085099986958,774.221142220732,0.0,0.9999413923401254,0.9998091581557238
182,0.1,10041.75324007,1.00417532,0.0328082884369091,,,0.0,-1.4389894800006005,0.0,1004.175324007,3.141592653589793,1.0,0.0432139182637722,1004.175324007,0.0,-1.4389894800006005,1.4389894800006005,-440.82240331526737,0.0,0.9997808111550698,0.9985296922901842
183,0.1,10043.03903805,1.0043039,0.0327947001459648,,,0.0,1.285797979999188,0.0,1004.303903805,0.0,1.0,1.0,1004.303903805,0.0,1.285797979999188,1.285797979999188,-287.02802701276795,0.0,0.9999242972376576,0.998691640934341
184,0.1,10043.71742063,1.00437174,0.0327483891106235,,,0.0,0.6783825800011982,0.0,1004.371742063,0.0,1.0,1.0,1004.371742063,0.0,0.6783825800011982,0.6783825800011982,323.0234484020041,0.0,1.0,0.9993340376960727
185,0.1,10043.10067707,1.00431007,0.0327787405288756,,,0.0,-0.6167435600000317,0.0,1004.310067707,3.141592653589793,1.0,0.0432139182637722,1004.310067707,0.0,-0.6167435600000317,0.6167435600000317,384.9083012055119,0.0,0.9999311757221879,0.9993992037199957
186,0.1,10041.85278839,1.00418528,0.0326711678658845,,,0.0,-1.24788867999996,0.0,1004.185278839,3.141592653589793,1.0,0.0432139182637722,1004.185278839,0.0,-1.24788867999996,1.24788867999996,-248.92616324679148,0.0,0.9997919200529582,0.9987317629812266
187,0.1,10040.89966183,1.00408997,0.0327577807005911,,,0.0,-0.9531265599998732,0.0,1004.089966183,3.141592653589793,1.0,0.0432139182637722,1004.089966183,0.0,-0.9531265599998733,0.9531265599998733,47.06515078460812,0.0,0.9996855577795435,0.9990434479279847
188,0.1,10042.37868599,1.00423787,0.0327299703421529,,,0.0,1.4790241599985166,0.0,1004.237868599,0.0,1.0,1.0,1004.237868599,0.0,1.4790241599985166,1.4790241599985166,-481.0542014443366,0.0,0.9998506065555348,0.9984873273785688
189,0.1,10041.67359737,1.00416736,0.0327108251226723,,,0.0,-0.7050886199995148,0.0,1004.167359737,3.141592653589793,1.0,0.0432139182637722,1004.167359737,0.0,-0.7050886199995148,0.7050886199995148,296.14038181148237,0.0,0.9997719235854767,0.9993057292735557
190,0.1,10042.08668353,1.00420867,0.0326376908289443,,,0.0,0.4130861600006028,0.0,1004.208668353,0.0,1.0,1.0,1004.208668353,0.0,0.41308616000060283,0.41308616000060283,589.3839657037404,0.0,0.9998180211185198,0.9996145208039144
191,0.1,10041.21671409,1.00412167,0.032637650445692,,,0.0,-0.8699694400002045,0.0,1004.121671409,3.141592653589793,1.0,0.0432139182637722,1004.121671409,0.0,-0.8699694400002045,0.8699694400002045,130.56650324124294,0.0,0.9997209385994472,0.9991313765710257
192,0.1,10040.34669635,1.00403467,0.03257905435162,,,0.0,-0.8700177400005487,0.0,1004.034669635,3.141592653589793,1.0,0.0432139182637722,1004.034669635,0.0,-0.8700177400005487,0.8700177400005487,130.5066954769598,0.0,0.9996238506904317,0.9991313135922189
193,0.1,10041.41325698,1.00414133,0.0324953010360555,,,0.0,1.066560630000822,0.0,1004.141325698,0.0,1.0,1.0,1004.141325698,0.0,1.0665606300008221,1.0665606300008221,-66.8362792483196,0.0,0.9997428714145437,0.9989235073774599
194,0.1,10040.91048445,1.00409105,0.0324457599035521,,,0.0,-0.5027725300005841,0.0,1004.091048445,3.141592653589793,1.0,0.0432139182637722,1004.091048445,0.0,-0.5027725300005841,0.5027725300005841,499.2616516673683,0.0,0.9996867655084178,0.9995196201520352
195,0.1,10040.10070527,1.00401007,0.0324590445528035,,,0.0,-0.8097791799991683,0.0,1004.0100705270002,3.141592653589793,1.0,0.0432139182637722,1004.0100705270002,0.0,-0.8097791799991683,0.8097791799991683,190.98361890473888,0.0,0.9995963998023686,0.9991949970375266
196,0.1,10041.31569546,1.00413157,0.0324194785795188,,,0.0,1.2149901899992983,0.0,1004.131569546,0.0,1.0,1.0,1004.131569546,0.0,1.2149901899992983,1.2149901899992983,-215.87843692098818,0.0,0.9997319842296717,0.9987665629173464
197,0.1,10041.26722269,1.00412672,0.0323416774728247,,,0.0,-0.0484727700004441,0.0,1004.126722269,3.141592653589793,1.0,0.0432139182637722,1004.126722269,0.0,-0.04847277000044414,0.04847277000044414,955.4539186091549,0.0,0.9997265750067706,1.0
198,0.1,10042.50389341,1.00425039,0.0323496555183104,,,0.0,1.2366707199998928,0.0,1004.250389341,0.0,1.0,1.0,1004.250389341,0.0,1.2366707199998928,1.2366707199998928,-237.67666270550708,0.0,0.9998645788299405,0.9987436089368714
199,0.1,10041.91976831,1.00419198,0.0323848511027885,,,0.0,-0.5841251000001648,0.0,1004.191976831,3.141592653589793,1.0,0.0432139182637722,1004.191976831,0.0,-0.5841251000001648,0.5841251000001648,417.61823794522894,0.0,0.9997993945446608,0.999433647956728
200,0.1,10042.17414221,1.00421741,0.0323419916076958,,,0.0,0.2543739000011555,0.0,1004.217414221,0.0,1.0,1.0,1004.217414221,0.0,0.25437390000115556,0.25437390000115556,748.7707141165283,0.0,0.9998277808969428,0.9997823583310242
201,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,,,,,,,,,
